Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
01-23-2009	NPL	Non Patent Literature	PRIOR ART	15	
01-23-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	10565611-2009-01-23-00004-SRNT.pdf
01-23-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	3	10565611-2009-01-23-00003-1449.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	38	10565611-2009-01-23-00002-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	43	10565611-2009-01-23-00001-FOR.pdf
11-07-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	1	10565611-2008-11-07-00003-ELC..pdf
11-07-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	10565611-2008-11-07-00002-WFEE.pdf
11-07-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	10565611-2008-11-07-00001-N417.pdf
06-20-2008	CTRS	Requirement for Restriction/Election	PROSECUTION	5	10565611-2008-06-20-00002-CTRS.pdf
06-20-2008	FWCLM	Index of Claims	PROSECUTION	4	10565611-2008-06-20-00001-FWCLM.pdf
07-18-2006	M903	Notice of DO/EO Acceptance Mailed	PROSECUTION	2	10565611-2006-07-18-00001-M903.pdf
01-23-2006	TRNA	Transmittal of New Application	PROSECUTION	5	10565611-2006-01-23-00028-TRNA.pdf
01-23-2006	136A	Authorization for Extension of Time all replies	PROSECUTION	5	10565611-2006-01-23-00027-136A.pdf
01-23-2006	OATH	Oath or Declaration filed	PROSECUTION	7	10565611-2006-01-23-00026-OATH.pdf
01-23-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10565611-2006-01-23-00025-WFEE.pdf
01-23-2006	A.PE	Preliminary Amendment	PROSECUTION	1	10565611-2006-01-23-00024-A.PE.pdf
01-23-2006	SPEC	Specification	PROSECUTION	1	10565611-2006-01-23-00023-SPEC.pdf
01-23-2006	CLM	Claims	PROSECUTION	3	10565611-2006-01-23-00022-CLM.pdf
01-23-2006	ABST	Abstract	PROSECUTION	1	10565611-2006-01-23-00021-ABST.pdf
01-23-2006	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	10565611-2006-01-23-00020-REM.pdf
01-23-2006	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	3	10565611-2006-01-23-00019-IDS.pdf
01-23-2006	FOR	Foreign Reference	PRIOR ART	43	10565611-2006-01-23-00018-FOR.pdf
01-23-2006	FOR	Foreign Reference	PRIOR ART	38	10565611-2006-01-23-00017-FOR.pdf
01-23-2006	NPL	Non Patent Literature	PRIOR ART	15	
01-23-2006	NPL	Non Patent Literature	PRIOR ART	24	
01-23-2006	NPL	Non Patent Literature	PRIOR ART	11	
01-23-2006	371P	Documents submitted with 371 Applications	PROSECUTION	5	10565611-2006-01-23-00013-371P.pdf
01-23-2006	371P	Documents submitted with 371 Applications	PROSECUTION	6	10565611-2006-01-23-00012-371P.pdf
01-23-2006	371P	Documents submitted with 371 Applications	PROSECUTION	1	10565611-2006-01-23-00011-371P.pdf
01-23-2006	ABST	Abstract	PROSECUTION	2	10565611-2006-01-23-00010-ABST.pdf
01-23-2006	SPEC	Specification	PROSECUTION	46	10565611-2006-01-23-00009-SPEC.pdf
01-23-2006	CLM	Claims	PROSECUTION	15	10565611-2006-01-23-00008-CLM.pdf
01-23-2006	ABST	Abstract	PROSECUTION	2	10565611-2006-01-23-00007-ABST.pdf
01-23-2006	DRW	Drawings-only black and white line drawings	PROSECUTION	38	10565611-2006-01-23-00006-DRW.pdf
01-23-2006	NPL	Non Patent Literature	PRIOR ART	96	
01-23-2006	IMIS	Miscellaneous Internal Document	PROSECUTION	1	10565611-2006-01-23-00004-IMIS.pdf
01-23-2006	WCLM	Claims Worksheet (PTO-2022)	PROSECUTION	2	10565611-2006-01-23-00003-WCLM.pdf
01-23-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10565611-2006-01-23-00002-WFEE.pdf
01-23-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10565611-2006-01-23-00001-WFEE.pdf
