Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
02-04-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	10558844-2009-02-04-00002-SRFW.pdf
02-04-2009	SRNT	Examiner's search strategy and results	PROSECUTION	2	10558844-2009-02-04-00001-SRNT.pdf
01-23-2009	TRAN.LET	Transmittal Letter	PROSECUTION	1	10558844-2009-01-23-00010-TRAN.LET.pdf
01-23-2009	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	10558844-2009-01-23-00009-IDS.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	2	10558844-2009-01-23-00008-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	34	10558844-2009-01-23-00007-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	9	10558844-2009-01-23-00006-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	2	10558844-2009-01-23-00005-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	3	10558844-2009-01-23-00004-FOR.pdf
01-23-2009	FOR	Foreign Reference	PRIOR ART	8	10558844-2009-01-23-00003-FOR.pdf
01-23-2009	NPL	Non Patent Literature	PRIOR ART	3	
01-23-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	10558844-2009-01-23-00001-N417.pdf
11-05-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	1	10558844-2008-11-05-00003-ELC..pdf
11-05-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	10558844-2008-11-05-00002-WFEE.pdf
11-05-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	10558844-2008-11-05-00001-N417.pdf
08-05-2008	NTC.A.NONCPL	Notice to the applicant regarding a non-compliant or non-responsive amendment	PROSECUTION	3	10558844-2008-08-05-00001-NTC.A.NONCPL.pdf
06-25-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	4	10558844-2008-06-25-00003-ELC..pdf
06-25-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	10558844-2008-06-25-00002-WFEE.pdf
06-25-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	10558844-2008-06-25-00001-N417.pdf
02-25-2008	CTRS	Requirement for Restriction/Election	PROSECUTION	6	10558844-2008-02-25-00001-CTRS.pdf
06-07-2007	NTC.PUB	Notice of Publication	PROSECUTION	1	10558844-2007-06-07-00001-NTC.PUB.pdf
02-26-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	10558844-2007-02-26-00002-APP.FILE.REC.pdf
02-26-2007	M903	Notice of DO/EO Acceptance Mailed	PROSECUTION	2	10558844-2007-02-26-00001-M903.pdf
10-05-2006	PEFR	Applicant Response to Pre-Exam Formalities Notice	PROSECUTION	3	10558844-2006-10-05-00003-PEFR.pdf
10-05-2006	OATH	Oath or Declaration filed	PROSECUTION	2	10558844-2006-10-05-00002-OATH.pdf
10-05-2006	IMIS	Miscellaneous Internal Document	PROSECUTION	1	10558844-2006-10-05-00001-IMIS.pdf
08-11-2006	M905	Notice of DO/EO Missing Requirements Mailed	PROSECUTION	2	10558844-2006-08-11-00001-M905.pdf
11-29-2005	TRNA	Transmittal of New Application	PROSECUTION	3	10558844-2005-11-29-00019-TRNA.pdf
11-29-2005	136A	Authorization for Extension of Time all replies	PROSECUTION	3	10558844-2005-11-29-00018-136A.pdf
11-29-2005	SPEC	Specification	PROSECUTION	19	10558844-2005-11-29-00017-SPEC.pdf
11-29-2005	CLM	Claims	PROSECUTION	1	10558844-2005-11-29-00016-CLM.pdf
11-29-2005	ABST	Abstract	PROSECUTION	1	10558844-2005-11-29-00015-ABST.pdf
11-29-2005	DRW	Drawings-only black and white line drawings	PROSECUTION	12	10558844-2005-11-29-00014-DRW.pdf
11-29-2005	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10558844-2005-11-29-00013-WFEE.pdf
11-29-2005	A.PE	Preliminary Amendment	PROSECUTION	1	10558844-2005-11-29-00012-A.PE.pdf
11-29-2005	SPEC	Specification	PROSECUTION	3	10558844-2005-11-29-00011-SPEC.pdf
11-29-2005	CLM	Claims	PROSECUTION	4	10558844-2005-11-29-00010-CLM.pdf
11-29-2005	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	10558844-2005-11-29-00009-REM.pdf
11-29-2005	FRPR	Certified Copy of Foreign Priority Application	PROSECUTION	22	10558844-2005-11-29-00008-FRPR.pdf
11-29-2005	ADS	Application Data Sheet	PROSECUTION	4	10558844-2005-11-29-00007-ADS.pdf
11-29-2005	P2.409	IPEA/409 - International Preliminary Report on Patentability	PROSECUTION	3	10558844-2005-11-29-00006-P2.409.pdf
11-29-2005	P.PAMPHLET	WIPO Publication - Non-English version	PROSECUTION	37	10558844-2005-11-29-00005-P.PAMPHLET.pdf
11-29-2005	P2.409	IPEA/409 - International Preliminary Report on Patentability	PROSECUTION	3	10558844-2005-11-29-00004-P2.409.pdf
11-29-2005	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10558844-2005-11-29-00003-WFEE.pdf
11-29-2005	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10558844-2005-11-29-00002-WFEE.pdf
11-29-2005	WCLM	Claims Worksheet (PTO-2022)	PROSECUTION	1	10558844-2005-11-29-00001-WCLM.pdf
