Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
01-26-2009	CTNF	Non-Final Rejection	PROSECUTION	10	12100088-2009-01-26-00016-CTNF.pdf
01-26-2009	892	List of references cited by examiner	PRIOR ART	1	12100088-2009-01-26-00015-892.pdf
01-26-2009	FWCLM	Index of Claims	PROSECUTION	1	12100088-2009-01-26-00014-FWCLM.pdf
01-26-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12100088-2009-01-26-00013-SRFW.pdf
01-26-2009	SEQ.REQ.DISC	Requirements for Sequence Disclosure Notice	PROSECUTION	1	12100088-2009-01-26-00012-SEQ.REQ.DISC.pdf
01-26-2009	NPL	Non Patent Literature	PRIOR ART	8	
01-26-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12100088-2009-01-26-00010-SRNT.pdf
01-26-2009	NPL	Non Patent Literature	PRIOR ART	3	
01-26-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	8	12100088-2009-01-26-00008-1449.pdf
01-26-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	2	12100088-2009-01-26-00007-1449.pdf
01-26-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	1	12100088-2009-01-26-00006-1449.pdf
01-26-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	12100088-2009-01-26-00005-BIB.pdf
01-26-2009	OA.APPENDIX	Office Action Appendix	PROSECUTION	3	12100088-2009-01-26-00004-OA.APPENDIX.pdf
01-26-2009	NPL	Non Patent Literature	PRIOR ART	11	
01-26-2009	NPL	Non Patent Literature	PRIOR ART	4	
01-26-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	12100088-2009-01-26-00001-SRNT.pdf
10-16-2008	TRAN.LET	Transmittal Letter	PROSECUTION	2	12100088-2008-10-16-00004-TRAN.LET.pdf
10-16-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	12100088-2008-10-16-00003-IDS.pdf
10-16-2008	NPL	Non Patent Literature	PRIOR ART	3	
10-16-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12100088-2008-10-16-00001-N417.pdf
08-21-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	12100088-2008-08-21-00001-NTC.PUB.pdf
05-28-2008	N570	Communication - Re: Power of Attorney (PTOL-308)	PROSECUTION	1	12100088-2008-05-28-00002-N570.pdf
05-28-2008	N570	Communication - Re: Power of Attorney (PTOL-308)	PROSECUTION	1	12100088-2008-05-28-00001-N570.pdf
05-16-2008	PA..	Power of Attorney	PROSECUTION	1	12100088-2008-05-16-00004-PA...pdf
05-16-2008	R3.73B	Assignee showing of ownership per 37 CFR 3.73.	PROSECUTION	1	12100088-2008-05-16-00003-R3.73B.pdf
05-16-2008	CFILE	Request for Corrected Filing Receipt	PROSECUTION	1	12100088-2008-05-16-00002-CFILE.pdf
05-16-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12100088-2008-05-16-00001-N417.pdf
05-09-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	12100088-2008-05-09-00001-APP.FILE.REC.pdf
04-29-2008	TRAN.LET	Transmittal Letter	PROSECUTION	2	12100088-2008-04-29-00009-TRAN.LET.pdf
04-29-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	2	12100088-2008-04-29-00008-IDS.pdf
04-29-2008	NPL	Non Patent Literature	PRIOR ART	2	
04-29-2008	NPL	Non Patent Literature	PRIOR ART	2	
04-29-2008	NPL	Non Patent Literature	PRIOR ART	1	
04-29-2008	NPL	Non Patent Literature	PRIOR ART	9	
04-29-2008	FOR	Foreign Reference	PRIOR ART	839	12100088-2008-04-29-00003-FOR.pdf
04-29-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12100088-2008-04-29-00002-N417.pdf
04-29-2008	LET.	Miscellaneous Incoming Letter	PROSECUTION	1	12100088-2008-04-29-00001-LET..pdf
04-17-2008	CRFE	CRF entered - partial listing printed by STIC	PROSECUTION	6	12100088-2008-04-17-00001-CRFE.pdf
04-09-2008	TRNA	Transmittal of New Application	PROSECUTION	1	12100088-2008-04-09-00019-TRNA.pdf
04-09-2008	TRAN.LET	Transmittal Letter	PROSECUTION	2	12100088-2008-04-09-00018-TRAN.LET.pdf
04-09-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	8	12100088-2008-04-09-00017-IDS.pdf
04-09-2008	A.PE	Preliminary Amendment	PROSECUTION	1	12100088-2008-04-09-00016-A.PE.pdf
04-09-2008	SPEC	Specification	PROSECUTION	1	12100088-2008-04-09-00015-SPEC.pdf
04-09-2008	CLM	Claims	PROSECUTION	1	12100088-2008-04-09-00014-CLM.pdf
04-09-2008	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	2	12100088-2008-04-09-00013-REM.pdf
04-09-2008	SEQLIST	Sequence Listing	PROSECUTION	115	12100088-2008-04-09-00012-SEQLIST.pdf
04-09-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12100088-2008-04-09-00011-WFEE.pdf
04-09-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12100088-2008-04-09-00010-N417.pdf
04-09-2008	136A	Authorization for Extension of Time all replies	PROSECUTION	3	12100088-2008-04-09-00009-136A.pdf
04-09-2008	SPEC	Specification	PROSECUTION	79	12100088-2008-04-09-00008-SPEC.pdf
04-09-2008	CLM	Claims	PROSECUTION	2	12100088-2008-04-09-00007-CLM.pdf
04-09-2008	SEQLIST	Sequence Listing	PROSECUTION	2	12100088-2008-04-09-00006-SEQLIST.pdf
04-09-2008	ABST	Abstract	PROSECUTION	1	12100088-2008-04-09-00005-ABST.pdf
04-09-2008	DRW	Drawings-only black and white line drawings	PROSECUTION	6	12100088-2008-04-09-00004-DRW.pdf
04-09-2008	OATH	Oath or Declaration filed	PROSECUTION	8	12100088-2008-04-09-00003-OATH.pdf
04-09-2008	ADS	Application Data Sheet	PROSECUTION	2	12100088-2008-04-09-00002-ADS.pdf
04-09-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12100088-2008-04-09-00001-WFEE.pdf
