Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
10-29-2013	CLM	Claims	PROSECUTION	6	12124027-2013-10-29-00002-CLM.pdf
10-29-2013	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	12124027-2013-10-29-00001-REM.pdf
08-09-2013	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	9	12124027-2013-08-09-00003-NOA.pdf
08-09-2013	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	3	12124027-2013-08-09-00002-IIFW.pdf
08-09-2013	BIB	Bibliographic Data Sheet	PROSECUTION	1	12124027-2013-08-09-00001-BIB.pdf
06-28-2013	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12124027-2013-06-28-00004-A....pdf
06-28-2013	CLM	Claims	PROSECUTION	6	12124027-2013-06-28-00003-CLM.pdf
06-28-2013	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	12124027-2013-06-28-00002-REM.pdf
06-28-2013	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2013-06-28-00001-N417.pdf
05-30-2013	APDP	Patent Board Decision - Examiner Affirmed in Part	PROSECUTION	10	12124027-2013-05-30-00001-APDP.pdf
10-20-2010	AP_DK_M	Appeal Docketing Notice	PROSECUTION	2	12124027-2010-10-20-00001-AP_DK_M.pdf
10-13-2010	RBNE	Reply Brief Noted - Patent Board	PROSECUTION	3	12124027-2010-10-13-00001-RBNE.pdf
10-04-2010	APRB	Reply Brief Filed	PROSECUTION	3	12124027-2010-10-04-00002-APRB.pdf
10-04-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2010-10-04-00001-N417.pdf
08-04-2010	APEA	Examiner's Answer to Appeal Brief	PROSECUTION	15	12124027-2010-08-04-00002-APEA.pdf
08-04-2010	CTAV	Advisory Action (PTOL-303)	PROSECUTION	1	12124027-2010-08-04-00001-CTAV.pdf
05-20-2010	AP.B	Appeal Brief Filed	PROSECUTION	34	12124027-2010-05-20-00008-AP.B.pdf
05-20-2010	AF/D	Affidavit-submitted prior to Mar 15, 2013	PROSECUTION	1	12124027-2010-05-20-00007-AF-D.pdf
05-20-2010	APAF	Affidavit/Dec/Exhibit after Notice of Appeal	PROSECUTION	1	12124027-2010-05-20-00006-APAF.pdf
05-20-2010	APAF	Affidavit/Dec/Exhibit after Notice of Appeal	PROSECUTION	51	12124027-2010-05-20-00005-APAF.pdf
05-20-2010	APAF	Affidavit/Dec/Exhibit after Notice of Appeal	PROSECUTION	27	12124027-2010-05-20-00004-APAF.pdf
05-20-2010	XT/	Extension of Time	PROSECUTION	1	12124027-2010-05-20-00003-XT-.pdf
05-20-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12124027-2010-05-20-00002-WFEE.pdf
05-20-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12124027-2010-05-20-00001-N417.pdf
02-23-2010	N/AP	Notice of Appeal Filed	PROSECUTION	1	12124027-2010-02-23-00003-N-AP.pdf
02-23-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12124027-2010-02-23-00002-WFEE.pdf
02-23-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2010-02-23-00001-N417.pdf
11-24-2009	CTFR	Final Rejection	PROSECUTION	14	12124027-2009-11-24-00004-CTFR.pdf
11-24-2009	892	List of references cited by examiner	PRIOR ART	1	12124027-2009-11-24-00003-892.pdf
11-24-2009	SRNT	Examiner's search strategy and results	PROSECUTION	6	12124027-2009-11-24-00002-SRNT.pdf
11-24-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12124027-2009-11-24-00001-SRFW.pdf
08-12-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12124027-2009-08-12-00005-A....pdf
08-12-2009	CLM	Claims	PROSECUTION	5	12124027-2009-08-12-00004-CLM.pdf
08-12-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	2	12124027-2009-08-12-00003-REM.pdf
08-12-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2009-08-12-00002-N417.pdf
08-12-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12124027-2009-08-12-00001-WFEE.pdf
07-14-2009	NTC.A.NONCPL	Notice to the applicant regarding a non-compliant or non-responsive amendment	PROSECUTION	3	12124027-2009-07-14-00001-NTC.A.NONCPL.pdf
04-13-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12124027-2009-04-13-00005-A....pdf
04-13-2009	CLM	Claims	PROSECUTION	5	12124027-2009-04-13-00004-CLM.pdf
04-13-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	12124027-2009-04-13-00003-REM.pdf
04-13-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2009-04-13-00002-N417.pdf
04-13-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12124027-2009-04-13-00001-WFEE.pdf
01-12-2009	CTNF	Non-Final Rejection	PROSECUTION	13	12124027-2009-01-12-00003-CTNF.pdf
01-12-2009	892	List of references cited by examiner	PRIOR ART	1	12124027-2009-01-12-00002-892.pdf
01-12-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12124027-2009-01-12-00001-SRFW.pdf
10-23-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	12124027-2008-10-23-00001-NTC.PUB.pdf
07-14-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	12124027-2008-07-14-00002-APP.FILE.REC.pdf
07-14-2008	IMIS	Miscellaneous Internal Document	PROSECUTION	1	12124027-2008-07-14-00001-IMIS.pdf
05-20-2008	TRNA	Transmittal of New Application	PROSECUTION	2	12124027-2008-05-20-00010-TRNA.pdf
05-20-2008	OATH	Oath or Declaration filed	PROSECUTION	5	12124027-2008-05-20-00009-OATH.pdf
05-20-2008	SPEC	Specification	PROSECUTION	27	12124027-2008-05-20-00008-SPEC.pdf
05-20-2008	CLM	Claims	PROSECUTION	1	12124027-2008-05-20-00007-CLM.pdf
05-20-2008	ABST	Abstract	PROSECUTION	1	12124027-2008-05-20-00006-ABST.pdf
05-20-2008	TRNA	Transmittal of New Application	PROSECUTION	1	12124027-2008-05-20-00005-TRNA.pdf
05-20-2008	DRW	Drawings-only black and white line drawings	PROSECUTION	1	12124027-2008-05-20-00004-DRW.pdf
05-20-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12124027-2008-05-20-00003-WFEE.pdf
05-20-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12124027-2008-05-20-00002-N417.pdf
05-20-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12124027-2008-05-20-00001-WFEE.pdf
