Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
07-14-2009	TRAN.LET	Transmittal Letter	PROSECUTION	1	11939934-2009-07-14-00003-TRAN.LET.pdf
07-14-2009	XT/	Extension of Time	PROSECUTION	1	11939934-2009-07-14-00002-XT-.pdf
07-14-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11939934-2009-07-14-00001-WFEE.pdf
01-14-2009	CTNF	Non-Final Rejection	PROSECUTION	6	11939934-2009-01-14-00009-CTNF.pdf
01-14-2009	892	List of references cited by examiner	PRIOR ART	1	11939934-2009-01-14-00008-892.pdf
01-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	4	11939934-2009-01-14-00007-SRNT.pdf
01-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11939934-2009-01-14-00006-SRNT.pdf
01-14-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11939934-2009-01-14-00005-SRFW.pdf
01-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11939934-2009-01-14-00004-SRNT.pdf
01-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11939934-2009-01-14-00003-SRNT.pdf
01-14-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11939934-2009-01-14-00002-SRNT.pdf
01-14-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	1	11939934-2009-01-14-00001-1449.pdf
06-26-2008	NTC.PUB	Notice of Publication	PROSECUTION	1	11939934-2008-06-26-00001-NTC.PUB.pdf
02-14-2008	TRAN.LET	Transmittal Letter	PROSECUTION	1	11939934-2008-02-14-00006-TRAN.LET.pdf
02-14-2008	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	11939934-2008-02-14-00005-IDS.pdf
02-14-2008	NPL	Non Patent Literature	PRIOR ART	4	
02-14-2008	FOR	Foreign Reference	PRIOR ART	28	11939934-2008-02-14-00003-FOR.pdf
02-14-2008	FOR	Foreign Reference	PRIOR ART	41	11939934-2008-02-14-00002-FOR.pdf
02-14-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11939934-2008-02-14-00001-N417.pdf
01-14-2008	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11939934-2008-01-14-00001-APP.FILE.REC.pdf
01-09-2008	136A	Authorization for Extension of Time all replies	PROSECUTION	1	11939934-2008-01-09-00004-136A.pdf
01-09-2008	OATH	Oath or Declaration filed	PROSECUTION	3	11939934-2008-01-09-00003-OATH.pdf
01-09-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11939934-2008-01-09-00002-N417.pdf
01-09-2008	FRPR	Certified Copy of Foreign Priority Application	PROSECUTION	34	11939934-2008-01-09-00001-FRPR.pdf
12-10-2007	NTC.MISS.PRT	Notice to File Missing Parts	PROSECUTION	2	11939934-2007-12-10-00002-NTC.MISS.PRT.pdf
12-10-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	11939934-2007-12-10-00001-APP.FILE.REC.pdf
11-14-2007	TRNA	Transmittal of New Application	PROSECUTION	2	11939934-2007-11-14-00010-TRNA.pdf
11-14-2007	ADS	Application Data Sheet	PROSECUTION	2	11939934-2007-11-14-00009-ADS.pdf
11-14-2007	SPEC	Specification	PROSECUTION	19	11939934-2007-11-14-00008-SPEC.pdf
11-14-2007	CLM	Claims	PROSECUTION	2	11939934-2007-11-14-00007-CLM.pdf
11-14-2007	ABST	Abstract	PROSECUTION	1	11939934-2007-11-14-00006-ABST.pdf
11-14-2007	DRW	Drawings-only black and white line drawings	PROSECUTION	5	11939934-2007-11-14-00005-DRW.pdf
11-14-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11939934-2007-11-14-00004-WFEE.pdf
11-14-2007	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11939934-2007-11-14-00003-N417.pdf
11-14-2007	WCLM	Claims Worksheet (PTO-2022)	PROSECUTION	1	11939934-2007-11-14-00002-WCLM.pdf
11-14-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11939934-2007-11-14-00001-WFEE.pdf
