Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
04-09-2014	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12912488-2014-04-09-00005-A....pdf
04-09-2014	CLM	Claims	PROSECUTION	11	12912488-2014-04-09-00004-CLM.pdf
04-09-2014	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	12912488-2014-04-09-00003-REM.pdf
04-09-2014	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2014-04-09-00002-N417.pdf
04-09-2014	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2014-04-09-00001-WFEE.pdf
04-02-2014	N570	Communication - Re: Power of Attorney (PTOL-308)	PROSECUTION	1	12912488-2014-04-02-00002-N570.pdf
04-02-2014	N570	Communication - Re: Power of Attorney (PTOL-308)	PROSECUTION	1	12912488-2014-04-02-00001-N570.pdf
03-25-2014	PA..	Power of Attorney	PROSECUTION	4	12912488-2014-03-25-00003-PA...pdf
03-25-2014	R3.73B	Assignee showing of ownership per 37 CFR 3.73.	PROSECUTION	2	12912488-2014-03-25-00002-R3.73B.pdf
03-25-2014	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2014-03-25-00001-N417.pdf
01-22-2014	CTNF	Non-Final Rejection	PROSECUTION	9	12912488-2014-01-22-00003-CTNF.pdf
01-22-2014	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12912488-2014-01-22-00002-SRFW.pdf
01-22-2014	FWCLM	Index of Claims	PROSECUTION	1	12912488-2014-01-22-00001-FWCLM.pdf
10-18-2013	RCEX	Request for Continued Examination (RCE)	PROSECUTION	3	12912488-2013-10-18-00007-RCEX.pdf
10-18-2013	AMSB	Amendment Submitted/Entered with Filing of CPA/RCE	PROSECUTION	1	12912488-2013-10-18-00006-AMSB.pdf
10-18-2013	CLM	Claims	PROSECUTION	10	12912488-2013-10-18-00005-CLM.pdf
10-18-2013	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	7	12912488-2013-10-18-00004-REM.pdf
10-18-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12912488-2013-10-18-00003-WFEE.pdf
10-18-2013	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2013-10-18-00002-N417.pdf
10-18-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2013-10-18-00001-WFEE.pdf
07-19-2013	CTFR	Final Rejection	PROSECUTION	10	12912488-2013-07-19-00003-CTFR.pdf
07-19-2013	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12912488-2013-07-19-00002-SRFW.pdf
07-19-2013	FWCLM	Index of Claims	PROSECUTION	1	12912488-2013-07-19-00001-FWCLM.pdf
07-11-2013	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12912488-2013-07-11-00006-A....pdf
07-11-2013	CLM	Claims	PROSECUTION	9	12912488-2013-07-11-00005-CLM.pdf
07-11-2013	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	6	12912488-2013-07-11-00004-REM.pdf
07-11-2013	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2013-07-11-00003-N417.pdf
07-11-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2013-07-11-00002-WFEE.pdf
07-11-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2013-07-11-00001-WFEE.pdf
04-11-2013	CTNF	Non-Final Rejection	PROSECUTION	8	12912488-2013-04-11-00004-CTNF.pdf
04-11-2013	FWCLM	Index of Claims	PROSECUTION	1	12912488-2013-04-11-00003-FWCLM.pdf
04-11-2013	SRNT	Examiner's search strategy and results	PROSECUTION	2	12912488-2013-04-11-00002-SRNT.pdf
04-11-2013	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12912488-2013-04-11-00001-SRFW.pdf
06-20-2012	RCEX	Request for Continued Examination (RCE)	PROSECUTION	3	12912488-2012-06-20-00008-RCEX.pdf
06-20-2012	AMSB	Amendment Submitted/Entered with Filing of CPA/RCE	PROSECUTION	1	12912488-2012-06-20-00007-AMSB.pdf
06-20-2012	CLM	Claims	PROSECUTION	10	12912488-2012-06-20-00006-CLM.pdf
06-20-2012	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	12912488-2012-06-20-00005-REM.pdf
06-20-2012	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12912488-2012-06-20-00004-WFEE.pdf
06-20-2012	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12912488-2012-06-20-00003-N417.pdf
06-20-2012	136A	Authorization for Extension of Time all replies	PROSECUTION	3	12912488-2012-06-20-00002-136A.pdf
06-20-2012	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2012-06-20-00001-WFEE.pdf
03-23-2012	NOA	Notice of Allowance and Fees Due (PTOL-85)	PROSECUTION	7	12912488-2012-03-23-00005-NOA.pdf
03-23-2012	1449	List of References cited by applicant and considered by examiner	PRIOR ART	2	12912488-2012-03-23-00004-1449.pdf
03-23-2012	SRNT	Examiner's search strategy and results	PROSECUTION	2	12912488-2012-03-23-00003-SRNT.pdf
03-23-2012	IIFW	Issue Information including classification, examiner, name, claim, renumbering, etc.	PROSECUTION	1	12912488-2012-03-23-00002-IIFW.pdf
03-23-2012	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12912488-2012-03-23-00001-SRFW.pdf
03-20-2012	DISQ	Terminal Disclaimer review decision	PROSECUTION	1	12912488-2012-03-20-00001-DISQ.pdf
03-15-2012	DIST	Terminal Disclaimer Filed	PROSECUTION	2	12912488-2012-03-15-00007-DIST.pdf
03-15-2012	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12912488-2012-03-15-00006-WFEE.pdf
03-15-2012	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2012-03-15-00005-N417.pdf
03-15-2012	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	12912488-2012-03-15-00004-A....pdf
03-15-2012	CLM	Claims	PROSECUTION	10	12912488-2012-03-15-00003-CLM.pdf
03-15-2012	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	12912488-2012-03-15-00002-REM.pdf
03-15-2012	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2012-03-15-00001-WFEE.pdf
02-29-2012	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	2	12912488-2012-02-29-00004-IDS.pdf
02-29-2012	371P	Documents submitted with 371 Applications	PROSECUTION	9	12912488-2012-02-29-00003-371P.pdf
02-29-2012	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12912488-2012-02-29-00002-WFEE.pdf
02-29-2012	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2012-02-29-00001-N417.pdf
12-15-2011	CTNF	Non-Final Rejection	PROSECUTION	8	12912488-2011-12-15-00008-CTNF.pdf
12-15-2011	892	List of references cited by examiner	PRIOR ART	1	12912488-2011-12-15-00007-892.pdf
12-15-2011	FWCLM	Index of Claims	PROSECUTION	1	12912488-2011-12-15-00006-FWCLM.pdf
12-15-2011	1449	List of References cited by applicant and considered by examiner	PRIOR ART	3	12912488-2011-12-15-00005-1449.pdf
12-15-2011	FOR	Foreign Reference	PRIOR ART	36	12912488-2011-12-15-00004-FOR.pdf
12-15-2011	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	12912488-2011-12-15-00003-SRFW.pdf
12-15-2011	BIB	Bibliographic Data Sheet	PROSECUTION	1	12912488-2011-12-15-00002-BIB.pdf
12-15-2011	SRNT	Examiner's search strategy and results	PROSECUTION	2	12912488-2011-12-15-00001-SRNT.pdf
02-28-2011	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	3	12912488-2011-02-28-00004-IDS.pdf
02-28-2011	TRAN.LET	Transmittal Letter	PROSECUTION	2	12912488-2011-02-28-00003-TRAN.LET.pdf
02-28-2011	FOR	Foreign Reference	PRIOR ART	36	12912488-2011-02-28-00002-FOR.pdf
02-28-2011	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2011-02-28-00001-N417.pdf
02-17-2011	NTC.PUB	Notice of Publication	PROSECUTION	1	12912488-2011-02-17-00001-NTC.PUB.pdf
02-01-2011	PA..	Power of Attorney	PROSECUTION	1	12912488-2011-02-01-00003-PA...pdf
02-01-2011	N417	EFS Acknowledgment Receipt	PROSECUTION	2	12912488-2011-02-01-00002-N417.pdf
02-01-2011	R3.73B	Assignee showing of ownership per 37 CFR 3.73.	PROSECUTION	4	12912488-2011-02-01-00001-R3.73B.pdf
11-09-2010	APP.FILE.REC	Filing Receipt	PROSECUTION	3	12912488-2010-11-09-00001-APP.FILE.REC.pdf
10-26-2010	SPEC	Specification	PROSECUTION	7	12912488-2010-10-26-00009-SPEC.pdf
10-26-2010	CLM	Claims	PROSECUTION	7	12912488-2010-10-26-00008-CLM.pdf
10-26-2010	ABST	Abstract	PROSECUTION	1	12912488-2010-10-26-00007-ABST.pdf
10-26-2010	DRW	Drawings-only black and white line drawings	PROSECUTION	4	12912488-2010-10-26-00006-DRW.pdf
10-26-2010	ADS	Application Data Sheet	PROSECUTION	4	12912488-2010-10-26-00005-ADS.pdf
10-26-2010	OATH	Oath or Declaration filed	PROSECUTION	1	12912488-2010-10-26-00004-OATH.pdf
10-26-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	12912488-2010-10-26-00003-WFEE.pdf
10-26-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	3	12912488-2010-10-26-00002-N417.pdf
10-26-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	12912488-2010-10-26-00001-WFEE.pdf
