Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
07-02-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	10563809-2009-07-02-00011-A....pdf
07-02-2009	SPEC	Specification	PROSECUTION	4	10563809-2009-07-02-00010-SPEC.pdf
07-02-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	10563809-2009-07-02-00009-REM.pdf
07-02-2009	CLM	Claims	PROSECUTION	5	10563809-2009-07-02-00008-CLM.pdf
07-02-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	5	10563809-2009-07-02-00007-REM.pdf
07-02-2009	DRW	Drawings-only black and white line drawings	PROSECUTION	1	10563809-2009-07-02-00006-DRW.pdf
07-02-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	10563809-2009-07-02-00005-WFEE.pdf
07-02-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	3	10563809-2009-07-02-00004-N417.pdf
07-02-2009	LET.	Miscellaneous Incoming Letter	PROSECUTION	1	10563809-2009-07-02-00003-LET..pdf
07-02-2009	XT/	Extension of Time	PROSECUTION	1	10563809-2009-07-02-00002-XT-.pdf
07-02-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2009-07-02-00001-WFEE.pdf
02-02-2009	CTNF	Non-Final Rejection	PROSECUTION	11	10563809-2009-02-02-00007-CTNF.pdf
02-02-2009	892	List of references cited by examiner	PRIOR ART	1	10563809-2009-02-02-00006-892.pdf
02-02-2009	FWCLM	Index of Claims	PROSECUTION	1	10563809-2009-02-02-00005-FWCLM.pdf
02-02-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	10563809-2009-02-02-00004-SRFW.pdf
02-02-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	10563809-2009-02-02-00003-BIB.pdf
02-02-2009	SRNT	Examiner's search strategy and results	PROSECUTION	2	10563809-2009-02-02-00002-SRNT.pdf
02-02-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	1	10563809-2009-02-02-00001-1449.pdf
12-24-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	1	10563809-2008-12-24-00005-ELC..pdf
12-24-2008	CLM	Claims	PROSECUTION	1	10563809-2008-12-24-00004-CLM.pdf
12-24-2008	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	10563809-2008-12-24-00003-REM.pdf
12-24-2008	XT/	Extension of Time	PROSECUTION	2	10563809-2008-12-24-00002-XT-.pdf
12-24-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2008-12-24-00001-WFEE.pdf
10-28-2008	CTRS	Requirement for Restriction/Election	PROSECUTION	6	10563809-2008-10-28-00002-CTRS.pdf
10-28-2008	FWCLM	Index of Claims	PROSECUTION	1	10563809-2008-10-28-00001-FWCLM.pdf
08-25-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	2	10563809-2008-08-25-00004-ELC..pdf
08-25-2008	CLM	Claims	PROSECUTION	1	10563809-2008-08-25-00003-CLM.pdf
08-25-2008	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	4	10563809-2008-08-25-00002-REM.pdf
08-25-2008	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2008-08-25-00001-WFEE.pdf
07-23-2008	CTRS	Requirement for Restriction/Election	PROSECUTION	4	10563809-2008-07-23-00002-CTRS.pdf
07-23-2008	FWCLM	Index of Claims	PROSECUTION	1	10563809-2008-07-23-00001-FWCLM.pdf
01-18-2008	NPL	Non Patent Literature	PRIOR ART	7	
01-18-2008	N417	EFS Acknowledgment Receipt	PROSECUTION	2	10563809-2008-01-18-00002-N417.pdf
01-18-2008	LET.	Miscellaneous Incoming Letter	PROSECUTION	2	10563809-2008-01-18-00001-LET..pdf
12-20-2007	NTC.PUB	Notice of Publication	PROSECUTION	1	10563809-2007-12-20-00001-NTC.PUB.pdf
10-03-2007	TRAN.LET	Transmittal Letter	PROSECUTION	5	10563809-2007-10-03-00003-TRAN.LET.pdf
10-03-2007	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	10563809-2007-10-03-00002-IDS.pdf
10-03-2007	NPL	Non Patent Literature	PRIOR ART	13	
09-18-2007	APP.FILE.REC	Filing Receipt	PROSECUTION	3	10563809-2007-09-18-00002-APP.FILE.REC.pdf
09-18-2007	M903	Notice of DO/EO Acceptance Mailed	PROSECUTION	2	10563809-2007-09-18-00001-M903.pdf
05-02-2007	PEFR	Applicant Response to Pre-Exam Formalities Notice	PROSECUTION	5	10563809-2007-05-02-00004-PEFR.pdf
05-02-2007	OATH	Oath or Declaration filed	PROSECUTION	2	10563809-2007-05-02-00003-OATH.pdf
05-02-2007	XT/	Extension of Time	PROSECUTION	2	10563809-2007-05-02-00002-XT-.pdf
05-02-2007	IMIS	Miscellaneous Internal Document	PROSECUTION	1	10563809-2007-05-02-00001-IMIS.pdf
02-13-2007	OA.POSTCARD	A courtesy postcard sent by USPTO to users who opt-in for e-Office Action	PROSECUTION	1	10563809-2007-02-13-00001-OA.POSTCARD.pdf
02-02-2007	M905	Notice of DO/EO Missing Requirements Mailed	PROSECUTION	2	10563809-2007-02-02-00001-M905.pdf
01-09-2006	TRNA	Transmittal of New Application	PROSECUTION	3	10563809-2006-01-09-00026-TRNA.pdf
01-09-2006	SPEC	Specification	PROSECUTION	10	10563809-2006-01-09-00025-SPEC.pdf
01-09-2006	CLM	Claims	PROSECUTION	4	10563809-2006-01-09-00024-CLM.pdf
01-09-2006	ABST	Abstract	PROSECUTION	1	10563809-2006-01-09-00023-ABST.pdf
01-09-2006	DRW	Drawings-only black and white line drawings	PROSECUTION	15	10563809-2006-01-09-00022-DRW.pdf
01-09-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2006-01-09-00021-WFEE.pdf
01-09-2006	A.PE	Preliminary Amendment	PROSECUTION	1	10563809-2006-01-09-00020-A.PE.pdf
01-09-2006	SPEC	Specification	PROSECUTION	1	10563809-2006-01-09-00019-SPEC.pdf
01-09-2006	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	10563809-2006-01-09-00018-REM.pdf
01-09-2006	ADS	Application Data Sheet	PROSECUTION	2	10563809-2006-01-09-00017-ADS.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	1	10563809-2006-01-09-00016-371P.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	1	10563809-2006-01-09-00015-371P.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	1	10563809-2006-01-09-00014-371P.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	2	10563809-2006-01-09-00013-371P.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	1	10563809-2006-01-09-00012-371P.pdf
01-09-2006	SPEC	Specification	PROSECUTION	10	10563809-2006-01-09-00011-SPEC.pdf
01-09-2006	CLM	Claims	PROSECUTION	4	10563809-2006-01-09-00010-CLM.pdf
01-09-2006	ABST	Abstract	PROSECUTION	1	10563809-2006-01-09-00009-ABST.pdf
01-09-2006	DRW	Drawings-only black and white line drawings	PROSECUTION	15	10563809-2006-01-09-00008-DRW.pdf
01-09-2006	FRPR	Certified Copy of Foreign Priority Application	PROSECUTION	20	10563809-2006-01-09-00007-FRPR.pdf
01-09-2006	IMIS	Miscellaneous Internal Document	PROSECUTION	1	10563809-2006-01-09-00006-IMIS.pdf
01-09-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2006-01-09-00005-WFEE.pdf
01-09-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2006-01-09-00004-WFEE.pdf
01-09-2006	WCLM	Claims Worksheet (PTO-2022)	PROSECUTION	1	10563809-2006-01-09-00003-WCLM.pdf
01-09-2006	371P	Documents submitted with 371 Applications	PROSECUTION	3	10563809-2006-01-09-00002-371P.pdf
01-09-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	10563809-2006-01-09-00001-WFEE.pdf
