Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
04-27-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	3	11316126-2009-04-27-00005-REM.pdf
04-27-2009	FOR	Foreign Reference	PRIOR ART	39	11316126-2009-04-27-00004-FOR.pdf
04-27-2009	TRAN.LET	Transmittal Letter	PROSECUTION	1	11316126-2009-04-27-00003-TRAN.LET.pdf
04-27-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11316126-2009-04-27-00002-WFEE.pdf
04-27-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11316126-2009-04-27-00001-WFEE.pdf
01-27-2009	CTNF	Non-Final Rejection	PROSECUTION	8	11316126-2009-01-27-00005-CTNF.pdf
01-27-2009	892	List of references cited by examiner	PRIOR ART	1	11316126-2009-01-27-00004-892.pdf
01-27-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11316126-2009-01-27-00003-SRNT.pdf
01-27-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	4	11316126-2009-01-27-00002-1449.pdf
01-27-2009	1449	List of References cited by applicant and considered by examiner	PRIOR ART	3	11316126-2009-01-27-00001-1449.pdf
10-17-2008	ELC.	Response to Election / Restriction Filed	PROSECUTION	3	11316126-2008-10-17-00001-ELC..pdf
09-12-2008	CTRS	Requirement for Restriction/Election	PROSECUTION	5	11316126-2008-09-12-00001-CTRS.pdf
11-20-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11316126-2006-11-20-00001-WFEE.pdf
08-14-2006	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	3	11316126-2006-08-14-00002-IDS.pdf
08-14-2006	FOR	Foreign Reference	PRIOR ART	13	11316126-2006-08-14-00001-FOR.pdf
07-25-2006	L_R OUT	Any document coming from L and R	PROSECUTION	1	11316126-2006-07-25-00001-L_R OUT.pdf
06-30-2006	L_R OUT	Any document coming from L and R	PROSECUTION	1	11316126-2006-06-30-00001-L_R OUT.pdf
04-03-2006	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	4	11316126-2006-04-03-00009-IDS.pdf
04-03-2006	FOR	Foreign Reference	PRIOR ART	19	11316126-2006-04-03-00008-FOR.pdf
04-03-2006	FOR	Foreign Reference	PRIOR ART	40	11316126-2006-04-03-00007-FOR.pdf
04-03-2006	FOR	Foreign Reference	PRIOR ART	6	11316126-2006-04-03-00006-FOR.pdf
04-03-2006	FOR	Foreign Reference	PRIOR ART	4	11316126-2006-04-03-00005-FOR.pdf
04-03-2006	FOR	Foreign Reference	PRIOR ART	9	11316126-2006-04-03-00004-FOR.pdf
04-03-2006	NPL	Non Patent Literature	PRIOR ART	2	
04-03-2006	NPL	Non Patent Literature	PRIOR ART	3	
04-03-2006	NPL	Non Patent Literature	PRIOR ART	5	
03-23-2006	PEFR	Applicant Response to Pre-Exam Formalities Notice	PROSECUTION	4	11316126-2006-03-23-00004-PEFR.pdf
03-23-2006	OATH	Oath or Declaration filed	PROSECUTION	2	11316126-2006-03-23-00003-OATH.pdf
03-23-2006	ADS	Application Data Sheet	PROSECUTION	3	11316126-2006-03-23-00002-ADS.pdf
03-23-2006	FRPR	Certified Copy of Foreign Priority Application	PROSECUTION	32	11316126-2006-03-23-00001-FRPR.pdf
01-31-2006	PEFN	Pre-Exam Formalities Notice	PROSECUTION	2	11316126-2006-01-31-00001-PEFN.pdf
12-22-2005	TRNA	Transmittal of New Application	PROSECUTION	5	11316126-2005-12-22-00009-TRNA.pdf
12-22-2005	136A	Authorization for Extension of Time all replies	PROSECUTION	5	11316126-2005-12-22-00008-136A.pdf
12-22-2005	SPEC	Specification	PROSECUTION	25	11316126-2005-12-22-00007-SPEC.pdf
12-22-2005	CLM	Claims	PROSECUTION	5	11316126-2005-12-22-00006-CLM.pdf
12-22-2005	ABST	Abstract	PROSECUTION	1	11316126-2005-12-22-00005-ABST.pdf
12-22-2005	DRW	Drawings-only black and white line drawings	PROSECUTION	3	11316126-2005-12-22-00004-DRW.pdf
12-22-2005	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11316126-2005-12-22-00003-WFEE.pdf
12-22-2005	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11316126-2005-12-22-00002-WFEE.pdf
12-22-2005	ADS	Application Data Sheet	PROSECUTION	2	11316126-2005-12-22-00001-ADS.pdf
