Mail Room Date	Document Code	Document Description	Document Category	Page Count	Filename
12-26-2013	FWCLM	Index of Claims	PROSECUTION	2	11542281-2013-12-26-00001-FWCLM.pdf
09-05-2013	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	1	11542281-2013-09-05-00010-IDS.pdf
09-05-2013	FOR	Foreign Reference	PRIOR ART	46	11542281-2013-09-05-00009-FOR.pdf
09-05-2013	FOR	Foreign Reference	PRIOR ART	28	11542281-2013-09-05-00008-FOR.pdf
09-05-2013	NPL	Non Patent Literature	PRIOR ART	17	
09-05-2013	NPL	Non Patent Literature	PRIOR ART	9	
09-05-2013	NPL	Non Patent Literature	PRIOR ART	10	
09-05-2013	NPL	Non Patent Literature	PRIOR ART	13	
09-05-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11542281-2013-09-05-00003-WFEE.pdf
09-05-2013	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11542281-2013-09-05-00002-N417.pdf
09-05-2013	TRAN.LET	Transmittal Letter	PROSECUTION	2	11542281-2013-09-05-00001-TRAN.LET.pdf
09-04-2013	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	11542281-2013-09-04-00005-A....pdf
09-04-2013	CLM	Claims	PROSECUTION	10	11542281-2013-09-04-00004-CLM.pdf
09-04-2013	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	7	11542281-2013-09-04-00003-REM.pdf
09-04-2013	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11542281-2013-09-04-00002-N417.pdf
09-04-2013	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2013-09-04-00001-WFEE.pdf
06-04-2013	CTNF	Non-Final Rejection	PROSECUTION	15	11542281-2013-06-04-00006-CTNF.pdf
06-04-2013	892	List of references cited by examiner	PRIOR ART	1	11542281-2013-06-04-00005-892.pdf
06-04-2013	SRNT	Examiner's search strategy and results	PROSECUTION	4	11542281-2013-06-04-00004-SRNT.pdf
06-04-2013	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11542281-2013-06-04-00003-SRFW.pdf
06-04-2013	1449	List of References cited by applicant and considered by examiner	PRIOR ART	2	11542281-2013-06-04-00002-1449.pdf
06-04-2013	FWCLM	Index of Claims	PROSECUTION	2	11542281-2013-06-04-00001-FWCLM.pdf
03-08-2010	IDS	Information Disclosure Statement (IDS) Form (SB08)	PROSECUTION	2	11542281-2010-03-08-00010-IDS.pdf
03-08-2010	NPL	Non Patent Literature	PRIOR ART	10	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	7	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	8	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	11	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	4	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	10	
03-08-2010	NPL	Non Patent Literature	PRIOR ART	5	
03-08-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11542281-2010-03-08-00002-N417.pdf
03-08-2010	TRAN.LET	Transmittal Letter	PROSECUTION	2	11542281-2010-03-08-00001-TRAN.LET.pdf
02-25-2010	RCEX	Request for Continued Examination (RCE)	PROSECUTION	1	11542281-2010-02-25-00010-RCEX.pdf
02-25-2010	AMSB	Amendment Submitted/Entered with Filing of CPA/RCE	PROSECUTION	1	11542281-2010-02-25-00009-AMSB.pdf
02-25-2010	CLM	Claims	PROSECUTION	11	11542281-2010-02-25-00008-CLM.pdf
02-25-2010	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	5	11542281-2010-02-25-00007-REM.pdf
02-25-2010	XT/	Extension of Time	PROSECUTION	1	11542281-2010-02-25-00006-XT-.pdf
02-25-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11542281-2010-02-25-00005-WFEE.pdf
02-25-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11542281-2010-02-25-00004-N417.pdf
02-25-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11542281-2010-02-25-00003-WFEE.pdf
02-25-2010	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11542281-2010-02-25-00002-N417.pdf
02-25-2010	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2010-02-25-00001-WFEE.pdf
01-15-2010	CTAV	Advisory Action (PTOL-303)	PROSECUTION	3	11542281-2010-01-15-00002-CTAV.pdf
01-15-2010	ANE.I	Amendment After Final or under 37CFR 1.312, initialed by the examiner.	PROSECUTION	1	11542281-2010-01-15-00001-ANE.I.pdf
12-16-2009	A.NE	Response After Final Action	PROSECUTION	1	11542281-2009-12-16-00006-A.NE.pdf
12-16-2009	CLM	Claims	PROSECUTION	9	11542281-2009-12-16-00005-CLM.pdf
12-16-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	6	11542281-2009-12-16-00004-REM.pdf
12-16-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	2	11542281-2009-12-16-00003-N417.pdf
12-16-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2009-12-16-00002-WFEE.pdf
12-16-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2009-12-16-00001-WFEE.pdf
10-16-2009	CTFR	Final Rejection	PROSECUTION	10	11542281-2009-10-16-00005-CTFR.pdf
10-16-2009	892	List of references cited by examiner	PRIOR ART	1	11542281-2009-10-16-00004-892.pdf
10-16-2009	FWCLM	Index of Claims	PROSECUTION	2	11542281-2009-10-16-00003-FWCLM.pdf
10-16-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11542281-2009-10-16-00002-SRFW.pdf
10-16-2009	SRNT	Examiner's search strategy and results	PROSECUTION	2	11542281-2009-10-16-00001-SRNT.pdf
08-21-2009	DISQ	Terminal Disclaimer review decision	PROSECUTION	1	11542281-2009-08-21-00001-DISQ.pdf
07-07-2009	A...	Amendment/Req. Reconsideration-After Non-Final Reject	PROSECUTION	1	11542281-2009-07-07-00007-A....pdf
07-07-2009	CLM	Claims	PROSECUTION	8	11542281-2009-07-07-00006-CLM.pdf
07-07-2009	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	5	11542281-2009-07-07-00005-REM.pdf
07-07-2009	DIST	Terminal Disclaimer Filed	PROSECUTION	2	11542281-2009-07-07-00004-DIST.pdf
07-07-2009	XT/	Extension of Time	PROSECUTION	1	11542281-2009-07-07-00003-XT-.pdf
07-07-2009	WFEE	Fee Worksheet (SB06)	PROSECUTION	2	11542281-2009-07-07-00002-WFEE.pdf
07-07-2009	N417	EFS Acknowledgment Receipt	PROSECUTION	3	11542281-2009-07-07-00001-N417.pdf
01-07-2009	CTNF	Non-Final Rejection	PROSECUTION	5	11542281-2009-01-07-00006-CTNF.pdf
01-07-2009	892	List of references cited by examiner	PRIOR ART	1	11542281-2009-01-07-00005-892.pdf
01-07-2009	BIB	Bibliographic Data Sheet	PROSECUTION	1	11542281-2009-01-07-00004-BIB.pdf
01-07-2009	SRNT	Examiner's search strategy and results	PROSECUTION	1	11542281-2009-01-07-00003-SRNT.pdf
01-07-2009	FWCLM	Index of Claims	PROSECUTION	1	11542281-2009-01-07-00002-FWCLM.pdf
01-07-2009	SRFW	Search information including classification, databases and other search related notes	PROSECUTION	1	11542281-2009-01-07-00001-SRFW.pdf
02-01-2007	NTC.PUB	Notice of Publication	PROSECUTION	1	11542281-2007-02-01-00001-NTC.PUB.pdf
01-24-2007	A.PE	Preliminary Amendment	PROSECUTION	2	11542281-2007-01-24-00005-A.PE.pdf
01-24-2007	SPEC	Specification	PROSECUTION	1	11542281-2007-01-24-00004-SPEC.pdf
01-24-2007	CLM	Claims	PROSECUTION	1	11542281-2007-01-24-00003-CLM.pdf
01-24-2007	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	11542281-2007-01-24-00002-REM.pdf
01-24-2007	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2007-01-24-00001-WFEE.pdf
11-13-2006	C.AD	Change of Address	PROSECUTION	1	11542281-2006-11-13-00001-C.AD.pdf
11-07-2006	NTC.A.NONCPL	Notice to the applicant regarding a non-compliant or non-responsive amendment	PROSECUTION	2	11542281-2006-11-07-00001-NTC.A.NONCPL.pdf
10-03-2006	TRNA	Transmittal of New Application	PROSECUTION	2	11542281-2006-10-03-00015-TRNA.pdf
10-03-2006	A.I.	Informal or Non-Responsive Amendment	PROSECUTION	2	11542281-2006-10-03-00014-A.I..pdf
10-03-2006	136A	Authorization for Extension of Time all replies	PROSECUTION	2	11542281-2006-10-03-00013-136A.pdf
10-03-2006	SPEC	Specification	PROSECUTION	31	11542281-2006-10-03-00012-SPEC.pdf
10-03-2006	CLM	Claims	PROSECUTION	7	11542281-2006-10-03-00011-CLM.pdf
10-03-2006	ABST	Abstract	PROSECUTION	1	11542281-2006-10-03-00010-ABST.pdf
10-03-2006	DRW	Drawings-only black and white line drawings	PROSECUTION	19	11542281-2006-10-03-00009-DRW.pdf
10-03-2006	OATH	Oath or Declaration filed	PROSECUTION	4	11542281-2006-10-03-00008-OATH.pdf
10-03-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2006-10-03-00007-WFEE.pdf
10-03-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2006-10-03-00006-WFEE.pdf
10-03-2006	A.PE	Preliminary Amendment	PROSECUTION	1	11542281-2006-10-03-00005-A.PE.pdf
10-03-2006	SPEC	Specification	PROSECUTION	1	11542281-2006-10-03-00004-SPEC.pdf
10-03-2006	CLM	Claims	PROSECUTION	1	11542281-2006-10-03-00003-CLM.pdf
10-03-2006	REM	Applicant Arguments/Remarks Made in an Amendment	PROSECUTION	1	11542281-2006-10-03-00002-REM.pdf
10-03-2006	WFEE	Fee Worksheet (SB06)	PROSECUTION	1	11542281-2006-10-03-00001-WFEE.pdf
